message,emotion
What's if I get repeated again ?,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
It's not enough,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"""I have a big presentation tomorrow, and I’m so nervous. What if I mess up in front of everyone?""","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I don't know to tell exactly what's happen. But I know something is happening,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
That was really unfair,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
When a sound come in the midnight,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Tomorrow is my viva and I’m really nervous… I hope I don’t mess up,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Losing a loved one,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
My heart is racing and  I am feeling nervous and uneasy. I don't have any ideas what to do next.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I’m feeling really anxious right now. My mind’s racing and I can’t seem to shake this uneasy feeling. Just hoping things calm down soon.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I’m feeling really uneasy right now—my mind keeps racing and I can’t shake this nervous feeling.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
oh my god...,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Whaaat? Really,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I'm afraid to go through dark,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
bro seriously ?,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I am not well,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
How I am going to face the viva panel?,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
When walking alone at night in a deserted place,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"""I'm feeling really anxious and nervous. My heart is racing, and I can't stop worrying about what might happen.""","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
When I see ghost,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"I’m feeling really anxious right now. My mind won’t stop racing, and there’s this tight feeling in my chest that won’t go away. I don’t know what’s coming next, and that uncertainty is overwhelming.","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I scared,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I don't want what to do,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
When I didn't submit my assignment in a time,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I am nervous,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I am very fear thinking about professional exam,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
My hands are severing now,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Suddenly wake up from sleep due to nightmare,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"Don't show this to me, i can't see that","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"When fail in a hard worked exam, definitely i have fear about next exam even if i do it also with hard work 🥹","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
When I sleep at night lonely,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Im afraid i might fail,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Living among this drugs using society,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I'm very afraid,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"I saw a big accident at the last week, It was making me feel bad and scared.","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
When I see parents getting old,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Something just doesn't feel right to me,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"I felt fear before the viva presentation, worried that I might forget important points.","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I felt fear when the lecturer suddenly called my name to answer a question during a Zoom session.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
IAM scared,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I have to do the public speech tomorrow.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Results are released tomorrow,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I felt someone was following me when I passed cemetery.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"This place is full people, I feel so nervous.","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Exams start tomorrow and I haven’t prepared enough.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
To attend an interview,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Forgot the presentation slides on exam day.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"Lecturer said, “Pop quiz!” with a smile.","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Dean walked in while I was napping in class.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Accidentally sent the wrong file for final submission.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
What iam going to do exam,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Exam results are out tomorrow… can’t stop overthinking.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Got a call from the boss. No idea what it’s about.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
First day at a new university… feeling super nervous.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Interview in an hour and my hands are literally sweating.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
There’s a weird noise downstairs and I’m home alone.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I have an intreview tomorrow.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"Finals are coming, and I don’t feel ready at all.","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I’m scared I might fail this course.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I guess I won't pass the exams,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
What if I chose the wrong major?,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I don’t think I’ll finish this project on time.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"My GPA is slipping, and it terrifies me","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
My stomach is in knots just thinking about tomorrow,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Everyone else seems to have it together except me,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I’m afraid I’ll mess up my presentation tomorrow.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
What if I don’t get an internship? What’s next?,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"Exam results are released, check the link i send you","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I feel anxious even opening my student portal.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I worry that all this stress is affecting my health.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
"""I feel like I’m frozen, unable to move or speak.","4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Can’t focus—my brain’s stuck in panic mode.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I feel on edge like something bad is lurking nearby.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Breathing feels shallow and uneven when I get like this,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Overthinking every word I said today.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Waiting feels like torture when your mind’s racing.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I am scared to go alone.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I do not feel safe here.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
That noise scared me.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I can not stop worrying.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Today is my first day at work.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
We have only one week for final examination.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Health report coming today… really scared.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Spotted something moving in the dark outside.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Flight turbulence is getting worse. I hate this.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Accidentally liked her 2019 photo at 2 a.m.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I’m so nervous for the viva tomorrow—I can barely sleep.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Forgot my ID during the exam again.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
Heard strange noises in the house… alone and freaking out.,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
What if I don’t pass and have to repeat this semester?,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
What if I don’t get into the uni I applied for? I can’t stop worrying,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I can't watch horror movies,"4. Fear  
 (e.g., Viva starts in 5 minutes. I'm shaking.)"
I just submitted my assignment,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I have classes from 8 to 4 today and then I’ll study for a while.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Today was a normal day , nothing special","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Okay, that's fine","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Tomorrow have online lectures.. Full day,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"got the point, I'll catch you later.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
When someone ask me to help them,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I’m not feeling at my best today. Just taking things slow.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Just going through a regular day. Nothing too exciting, nothing too stressful — everything’s pretty normal right now.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Next class is on Monday at 8 AM in L11.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Nothing much going on today, just a normal day.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
It is raining today and its ok,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Your are the Handsome boy,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Everything’s fine. Nothing new, just the usual routine.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
My heart feels calm whenever I think about my lover.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Found a lizard in our dinner at hostel canteen,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I brush my teeth.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Always neutral,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am fine,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
You are okay,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am feeling neutral,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"I'm just going through the day as usual.Nothing special happened,and  everything feels pretty normal","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Getting a text reminder about an appointment next week.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Just going through the day as usual,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I have passed a course without getting a very good result.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Follow the routine,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
It's okay,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I study hard,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Now I'm sitting like neutral,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am feel  goood  without my exam,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I have to cook,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
When studying time,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I spent the day doing my usual routine,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Today is a calm and quiet day  for me.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
All will be good,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Nothing much going on today. Just going through the usual routine and taking things as they come.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am OK,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Nothing too exciting or upsetting, just an ordinary day","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Just an ordinary day—nothing special, nothing bad. Taking things as they come and staying steady.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Studying everyday,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I’ve completed my part of the task,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Everything is fine..,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Tomorrow we have lectures for 2 hours,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Just going through the day as usual. Nothing too exciting or stressful—everything’s pretty routine.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Just feeling better,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
When things happening smooth,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
All is well,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
When someone misunderstanding me,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"J usually don't express my feelings 
 Always laughing,  even in a terrible situation.  And, mostly it's neutral.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I went to temple and pray for my family,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
It is ok,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am sleepy,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Cool buddy,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"I see, I'm glad you were able to come out of it. Hope you're doing better now!","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Nothing new, everything is happening as of the daily routine","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Always be neutral,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"""Just a regular day—nothing exciting, nothing bad. Just going with the flow.""","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Mm okay,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I'm okey,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Let's see how it goes,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Every morning sunrises,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Just another normal day at uni—lectures, lunch, and heading back to the hostel. Nothing special today","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Having a homely cooked meal,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am just blank.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Nothing much going on today—just a regular day. I'm feeling okay, not too up or down. Just going with the flow.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Nothing much going on—just a regular day. I’m feeling pretty neutral, not good or bad, just in between.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
it's so nice,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Hi how are you?,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I'm okay with that.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
hmm ahh ok,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am fine,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am going to sleep now,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
When miss the University bus,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
In classroom,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"I'm feeling okay today. Nothing special happened—just a normal, regular day.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Nothing much importance,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Nothing too exciting going on today. Just going through the motions, getting things done, and keeping things steady. It’s one of those average days—not bad, not great, just… okay.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am normal,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I'm ok,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Going trip with my friends,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
It is ok,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am ok,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am fine,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Get lunch at proper time,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I'm ok,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"90% mostly life is going line that, what ever happened we have to accept neutrally, otherwise no option ‍","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
At my lectures time,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
If I finished my work perfectly,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Nothing special going on,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
When I'm unjustly accused,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Just finished all my works for the day and now relaxing a bit,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"I felt neutral while waiting for the next class to start, just scrolling through my notes.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I felt neutral while copying notes during a lecture without really thinking about the content.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Iam okay,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
We have lecture today,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Fear of losing others,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I got new messages from a group chat.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Today lecture is cancelled but it will be held on tomorrow,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Attended lectures and came back to the hostel.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
If a lecture is canceled,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Went to class and played cricket afterward.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Charged phone, watched memes, survived the day.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Attended lab, ate bun, came back.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Went to class, scrolled Instagram, came home.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
May be tomorrow,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Just finished my assignments and now watching TV.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Went to class, took notes, and came back home.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Cleaned my room and did some laundry. Nothing much.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Attended all lectures today. Pretty regular day.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
It’s been a quiet day. Got some work done and that’s about it.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Had dinner.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Just attended lectures and came back. Nothing special.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Same routine: eat, class, study, sleep.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I took a nap,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"It’s a regular day. I’m just surviving, not thriving.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Not bad, not great. Just average, like always.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"No drama today, thankfully. Just vibes.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Finished my chores. Now just scrolling without purpose.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Library, lunch, lecture—repeat. That’s it.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Campus is quiet, and so am I.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"I’m existing, not really feeling much today.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I did deep clean my room yesterday,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Just going with the flow. It’s that kind of day.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Mood: neutral. Brain: idle. Motivation: meh.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I feel like I’m on autopilot lately.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Sometimes it’s okay to just be in the middle.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Just floating through the day with no big feelings either way.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"The usual routine, nothing new or exciting.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Watching time pass without much to report.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Another day, another dollar—or just another day.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I am fine.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I will do it later.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
It does not matter to me.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I have no opinion.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I do not know what is happening in my life.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I do not care,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Ate dinner, scrolled through Insta, now heading to bed.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Spent most of the day indoors. Weather's been okay.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Woke up late, went to gym, nothing special.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Sat in the canteen for hours doing nothing.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Nothing much today. Just went to class and came back.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Walked to class, yawned, came back.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Watched a movie, now thinking of what to do next.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
Brain’s on autopilot. Just waiting for the weekend.,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
"Had class, came back, scrolled for hours… same routine, different day.","5. Neutral  
 (e.g., Had lunch and attended lectures.)"
I'm good,"5. Neutral  
 (e.g., Had lunch and attended lectures.)"
